well_id,date,actual_revenue_minus_royalty,ipc_revenue_minus_royalty
44592,5/1/2020,0,318.52359
44592,5/2/2020,0,318.4216494
44592,5/3/2020,0,318.3197811
44592,5/4/2020,0,318.2179851
44592,5/5/2020,0,318.1162613
44592,5/6/2020,0,318.0146096
44592,5/7/2020,0,317.9130299
44592,5/8/2020,0,317.8115221
44592,5/9/2020,0,317.7100862
44592,5/10/2020,0,317.6087222
44592,5/11/2020,0,317.5074298
44592,5/12/2020,0,317.4062091
44592,5/13/2020,0,317.30506
44592,5/14/2020,0,317.2039824
44592,5/15/2020,0,317.1029762
44592,5/16/2020,0,317.0020413
44592,5/17/2020,0,316.9011777
44592,5/18/2020,0,316.8003853
44592,5/19/2020,0,316.6996641
44592,5/20/2020,0,316.5990138
44592,5/21/2020,0,316.4984346
44592,5/22/2020,0,316.3979262
44592,5/23/2020,0,316.2974887
44592,5/24/2020,0,316.1971219
44592,5/25/2020,0,316.0968258
44592,5/26/2020,0,315.9966003
44592,5/27/2020,233.2566,315.8964454
44592,5/28/2020,0,315.7963608
44592,5/29/2020,0,315.6963467
44592,5/30/2020,0,315.5964029
44592,5/31/2020,0,315.4965293
44592,6/1/2020,0,315.3967258
44592,6/2/2020,0,315.2969925
44592,6/3/2020,0,315.1973291
44592,6/4/2020,0,315.0977357
44592,6/5/2020,0,314.9982122
44592,6/6/2020,0,314.8987584
44592,6/7/2020,0,314.7993744
44592,6/8/2020,0,314.70006
44592,6/9/2020,0,314.6008152
44592,6/10/2020,0,314.5016399
44592,6/11/2020,0,314.402534
44592,6/12/2020,0,314.3034975
44592,6/13/2020,0,314.2045303
44592,6/14/2020,0,314.1056322
44592,6/15/2020,0,314.0068034
44592,6/16/2020,0,313.9080435
44592,6/17/2020,0,313.8093527
44592,6/18/2020,0,313.7107308
44592,6/19/2020,0,313.6121778
44592,6/20/2020,0,313.5136935
44592,6/21/2020,0,313.4152779
44592,6/22/2020,0,313.316931
44592,6/23/2020,0,313.2186527
44592,6/24/2020,0,313.1204428
44592,6/25/2020,0,313.0223014
44592,6/26/2020,0,312.9242283
44592,6/27/2020,0,312.8262235
44592,6/28/2020,0,312.7282869
44592,6/29/2020,0,312.6304185
44592,6/30/2020,0,312.5326181
44592,7/1/2020,0,312.4348857
44592,7/2/2020,0,312.3372213
44592,7/3/2020,0,312.2396247
44592,7/4/2020,0,312.1420959
44592,7/5/2020,0,312.0446348
44592,7/6/2020,0,311.9472413
44592,7/7/2020,0,311.8499155
44592,7/8/2020,0,311.7526571
44592,7/9/2020,0,311.6554662
44592,7/10/2020,0,311.5583426
44592,7/11/2020,0,311.4612864
44592,7/12/2020,0,311.3642974
44592,7/13/2020,0,311.2673755
44592,7/14/2020,0,311.1705207
44592,7/15/2020,0,311.073733
44592,7/16/2020,0,310.9770122
44592,7/17/2020,0,310.8803582
44592,7/18/2020,0,310.7837711
44592,7/19/2020,0,310.6872508
44592,7/20/2020,0,310.5907971
44592,7/21/2020,0,310.49441
44592,7/22/2020,0,310.3980895
44592,7/23/2020,0,310.3018354
44592,7/24/2020,0,310.2056477
44592,7/25/2020,0,310.1095264
44592,7/26/2020,0,310.0134713
44592,7/27/2020,0,309.9174824
44592,7/28/2020,0,309.8215597
44592,7/29/2020,1497.216,309.725703
44592,7/30/2020,1711.1082,309.6299123
44592,7/31/2020,2326.2318,309.5341875
44592,8/1/2020,1477.2966,309.4385286
44592,8/2/2020,933.03,309.3429355
44592,8/3/2020,777.5238,309.2474081
44592,8/4/2020,699.7734,309.1519463
44592,8/5/2020,1010.7804,309.0565502
44592,8/6/2020,933.3324,308.9612195
44592,8/7/2020,544.443,308.8659543
44592,8/8/2020,855.5538,308.7707545
44592,8/9/2020,544.443,308.67562
44592,8/10/2020,388.8864,308.5805508
44592,8/11/2020,700.0002,308.4855468
44592,8/12/2020,933.3324,308.3906078
44592,8/13/2020,328.0116,308.295734
44592,8/14/2020,1067.637,308.2009251
44592,8/15/2020,922.1436,308.1061811
44592,8/16/2020,849.156,308.011502
44592,8/17/2020,740.3142,307.9168876
44592,8/18/2020,775.0482,307.822338
44592,8/19/2020,834.078,307.727853
44592,8/20/2020,694.6158,307.6334327
44592,8/21/2020,699.1992,307.5390768
44592,8/22/2020,957.2082,307.4447854
44592,8/23/2020,624.3384,307.3505584
44592,8/24/2020,766.413,307.2563957
44592,8/25/2020,841.9458,307.1622973
44592,8/26/2020,-1742.9382,307.068263
44592,8/27/2020,308.7168,306.9742929
44592,8/28/2020,540.2574,306.8803869
44592,8/29/2020,848.9742,306.7865449
44592,8/30/2020,408.3324,306.6927667
44592,8/31/2020,622.2216,306.5990525
44592,9/1/2020,466.6674,306.5054021
44592,9/2/2020,544.443,306.4118153
44592,9/3/2020,699.9972,306.3182923
44592,9/4/2020,311.1108,306.2248329
44592,9/5/2020,311.112,306.131437
44592,9/6/2020,311.1108,306.0381046
44592,9/7/2020,197.5626,305.9448356
44592,9/8/2020,154.3584,305.85163
44592,9/9/2020,272.8206,305.7584876
44592,9/10/2020,547.4364,305.6654085
44592,9/11/2020,622.146,305.5723925
44592,9/12/2020,700.0002,305.4794396
44592,9/13/2020,388.8864,305.3865498
44592,9/14/2020,466.665,305.2937229
44592,9/15/2020,311.1108,305.2009589
44592,9/16/2020,308.7198,305.1082577
44592,9/17/2020,308.7168,305.0156193
44592,9/18/2020,906.9984,304.9230437
44592,9/19/2020,463.074,304.8305307
44592,9/20/2020,385.896,304.7380802
44592,9/21/2020,308.7168,304.6456923
44592,9/22/2020,308.7198,304.5533668
44592,9/23/2020,385.896,304.4611038
44592,9/24/2020,385.899,304.3689031
44592,9/25/2020,617.4366,304.2767646
44592,9/26/2020,385.896,304.1846883
44592,9/27/2020,308.7198,304.0926742
44592,9/28/2020,385.896,304.0007222
44592,9/29/2020,463.0782,303.9088322
44592,9/30/2020,308.7168,303.8170041
44592,10/1/2020,385.899,303.7252379
44592,10/2/2020,385.896,303.6335336
44592,10/3/2020,463.08,303.541891
44592,10/4/2020,385.896,303.4503101
44592,10/5/2020,463.08,303.3587909
44592,10/6/2020,308.7168,303.2673333
44592,10/7/2020,231.5406,303.1759371
44592,10/8/2020,694.6128,303.0846025
44592,10/9/2020,308.7198,302.9933292
44592,10/10/2020,356.53605,302.9021173
44592,10/11/2020,388.8864,302.8109666
44592,10/12/2020,393.900525,302.7198771
44592,10/13/2020,549.018375,302.6288488
44592,10/14/2020,238.12545,302.5378816
44592,10/15/2020,388.8894,302.4469754
44592,10/16/2020,388.8864,302.3561302
44592,10/17/2020,233.3352,302.2653459
44592,10/18/2020,699.9972,302.1746224
44592,10/19/2020,233.3322,302.0839597
44592,10/20/2020,311.1108,301.9933577
44592,10/21/2020,311.1108,301.9028164
44592,10/22/2020,396.6648,301.8123357
44592,10/23/2020,525.1764,301.7219155
44592,10/24/2020,77.7534,301.6315558
44592,10/25/2020,77.7534,301.5412565
44592,10/26/2020,466.5138,301.4510176
44592,10/27/2020,311.01,301.3608389
44592,10/28/2020,311.01,301.2707205
44592,10/29/2020,233.2566,301.1806623
44592,10/30/2020,146.6418,301.0906642
44592,10/31/2020,540.2544,301.0007262
44592,11/1/2020,385.899,300.9108481
44592,11/2/2020,385.896,300.82103
44592,11/3/2020,308.7198,300.7312718
44592,11/4/2020,463.0752,300.6415734
44592,11/5/2020,466.9926,300.5519347
44592,11/6/2020,777.7782,300.4623557
44592,11/7/2020,0,300.3728364
44592,11/8/2020,311.01,300.2833767
44592,11/9/2020,311.007,300.1939764
44592,11/10/2020,310.464,300.1046357
44592,11/11/2020,385.896,300.0153543
44592,11/12/2020,308.7168,299.9261323
44592,11/13/2020,463.0782,299.8369695
44592,11/14/2020,576.6234,299.747866
44592,11/15/2020,308.7168,299.6588216
44592,11/16/2020,463.0782,299.5698364
44592,11/17/2020,358.677,299.4809102
44592,11/18/2020,309.3162,299.392043
44592,11/19/2020,233.3322,299.3032347
44592,11/20/2020,777.7758,299.2144853
44592,11/21/2020,466.6674,299.1257947
44592,11/22/2020,466.665,299.0371628
44592,11/23/2020,466.665,298.9485897
44592,11/24/2020,1477.7754,298.8600751
44592,11/25/2020,159.260475,298.7716192
44592,11/26/2020,233.3322,298.6832218
44592,11/27/2020,155.5542,298.5948828
44592,11/28/2020,390.850275,298.5066023
44592,11/29/2020,380.16285,298.4183801
44592,11/30/2020,166.361625,298.3302162
44592,12/1/2020,159.260475,298.2421105
44592,12/2/2020,311.9823,298.154063
44592,12/3/2020,389.540025,298.0660736
44592,12/4/2020,156.4281,297.9781423
44592,12/5/2020,389.543025,297.890269
44592,12/6/2020,466.665,297.8024536
44592,12/7/2020,156.643575,297.7146962
44592,12/8/2020,389.978775,297.6269965
44592,12/9/2020,231.0532127,297.5393546
44592,12/10/2020,133.5221254,297.4517705
44592,12/11/2020,467.0016,297.3642439
44592,12/12/2020,266.9936099,297.276775
44592,12/13/2020,333.6653254,297.1893637
44592,12/14/2020,133.4304,297.1020098
44592,12/15/2020,133.428,297.0147134
44592,12/16/2020,400.2864,296.9274743
44592,12/17/2020,333.7570943,296.8402926
44592,12/18/2020,4478.593725,296.7531681
44592,12/19/2020,-4212.8994,296.6661008
44592,12/20/2020,466.9880099,296.5790907
44592,12/21/2020,200.0808,296.4921377
44592,12/22/2020,1257.96561,296.4052417
44592,12/23/2020,926.9570099,296.3184027
44592,12/24/2020,331.0086,296.2316206
44592,12/25/2020,595.8132,296.1448954
44592,12/26/2020,264.8052,296.058227
44592,12/27/2020,397.2096,295.9716154
44592,12/28/2020,331.0062,295.8850605
44592,12/29/2020,331.0086,295.7985622
44592,12/30/2020,331.0062,295.7121205
44592,12/31/2020,198.6036,295.6257353
44592,1/1/2021,264.8076,295.5394066
44592,1/2/2021,397.2072,295.4531344
44592,1/3/2021,397.2096,295.3669185
44592,1/4/2021,132.4026,295.2807589
44592,1/5/2021,264.8076,295.1946556
44592,1/6/2021,515.376,295.1086085
44592,1/7/2021,367.4346,295.0226175
44592,1/8/2021,643.0044,294.9366827
44592,1/9/2021,275.5764,294.8508039
44592,1/10/2021,0,294.764981
44592,1/11/2021,647.9898,294.6792141
44592,1/12/2021,462.8514,294.5935031
44592,1/13/2021,370.2804,294.5078479
44592,1/14/2021,555.4188,294.4222484
44592,1/15/2021,907.2372,294.3367047
44592,1/16/2021,185.1384,294.2512166
44592,1/17/2021,462.8514,294.1657841
44592,1/18/2021,370.2804,294.0804072
44592,1/19/2021,370.2804,293.9950857
44592,1/20/2021,462.8514,293.9098198
44592,1/21/2021,370.2768,293.8246091
44592,1/22/2021,462.8514,293.7394539
44592,1/23/2021,462.8514,293.6543539
44592,1/24/2021,370.2804,293.5693091
44592,1/25/2021,462.8478,293.4843195
44592,1/26/2021,92.571,293.399385
44592,1/27/2021,462.8514,293.3145056
44592,1/28/2021,462.8478,293.2296812
44592,1/29/2021,462.8514,293.1449117
44592,1/30/2021,647.9898,293.0601972
44592,1/31/2021,185.1384,292.9755375
44592,2/1/2021,277.7094,292.8909326
44592,2/2/2021,92.571,292.8063824
44592,2/3/2021,215.1336,292.7218869
44592,2/4/2021,334.5372,292.6374461
44592,2/5/2021,411.4116,292.5530598
44592,2/6/2021,443.0562,292.4687281
44592,2/7/2021,253.1772,292.3844509
44592,2/8/2021,316.4688,292.300228
44592,2/9/2021,443.058,292.2160596
44592,2/10/2021,316.4706,292.1319455
44592,2/11/2021,379.7622,292.0478856
44592,2/12/2021,189.8814,291.96388
44592,2/13/2021,0,291.8799285
44592,2/14/2021,0,291.7960311
44592,2/15/2021,0,291.7121878
44592,2/16/2021,0,291.6283985
44592,2/17/2021,0,291.5446631
44592,2/18/2021,0,291.4609816
44592,2/19/2021,0,291.377354
44592,2/20/2021,0,291.2937802
44592,2/21/2021,632.9418,291.2102601
44592,2/22/2021,379.7622,291.1267937
44592,2/23/2021,443.058,291.043381
44592,2/24/2021,413.4528,290.9600219
44592,2/25/2021,327.7662,290.8767162
44592,2/26/2021,443.058,290.7934641
44592,2/27/2021,379.7622,290.7102654
44592,2/28/2021,443.058,290.6271201
44592,3/1/2021,379.7646,290.5440281
44592,3/2/2021,253.1748,290.4609894
44592,3/3/2021,379.7646,290.3780039
44592,3/4/2021,331.9632,290.2950716
44592,3/5/2021,212.6022,290.2121925
44592,3/6/2021,496.0662,290.1293664
44592,3/7/2021,425.202,290.0465933
44592,3/8/2021,354.333,289.9638732
44592,3/9/2021,425.202,289.881206
44592,3/10/2021,354.3354,289.7985917
44592,3/11/2021,283.4664,289.7160302
44592,3/12/2021,354.333,289.6335215
44592,3/13/2021,496.0686,289.5510655
44592,3/14/2021,354.3354,289.4686622
44592,3/15/2021,496.0662,289.3863114
44592,3/16/2021,283.4688,289.3040133
44592,3/17/2021,357.0786,289.2217677
44592,3/18/2021,71.4168,289.1395745
44592,3/19/2021,357.0816,289.0574337
44592,3/20/2021,428.4954,288.9753453
44592,3/21/2021,325.6926,288.8933093
44592,3/22/2021,357.0786,288.8113255
44592,3/23/2021,214.2504,288.7293939
44592,3/24/2021,499.9128,288.6475144
44592,3/25/2021,357.0786,288.5656871
44592,3/26/2021,499.9128,288.4839119
44592,3/27/2021,285.6648,288.4021887
44592,3/28/2021,357.0816,288.3205174
44592,3/29/2021,428.4954,288.238898
44592,3/30/2021,214.248,288.1573306
44592,3/31/2021,283.4664,288.0758149
44592,4/1/2021,283.4688,287.994351
44592,4/2/2021,283.4664,287.9129388
44592,4/3/2021,283.4688,287.8315783
44592,4/4/2021,425.1996,287.7502694
44592,4/5/2021,425.202,287.6690121
44592,4/6/2021,354.333,287.5878063
44592,4/7/2021,354.3354,287.506652
44592,4/8/2021,141.7332,287.4255491
44592,4/9/2021,212.5998,287.3444975
44592,4/10/2021,637.8024,287.2634973
44592,4/11/2021,212.6022,287.1825484
44592,4/12/2021,212.5998,287.1016507
44592,4/13/2021,283.4664,287.0208041
44592,4/14/2021,129.513,286.9400087
44592,4/15/2021,843.4128,286.8592644
44592,4/16/2021,421.704,286.7785711
44592,4/17/2021,281.136,286.6979288
44592,4/18/2021,702.8448,286.6173375
44592,4/19/2021,562.2714,286.536797
44592,4/20/2021,421.704,286.4563074
44592,4/21/2021,421.7088,286.3758685
44592,4/22/2021,281.136,286.2954804
44592,4/23/2021,702.8448,286.215143
44592,4/24/2021,421.704,286.1348562
44592,4/25/2021,562.2714,286.05462
44592,4/26/2021,702.8448,285.9744344
44592,4/27/2021,281.136,285.8942993
44592,4/28/2021,0,285.8142146
44592,4/29/2021,395.0172,285.7341804
44592,4/30/2021,283.3134,285.6541965
44592,5/1/2021,,285.5742629
44592,5/2/2021,,285.4943796
44592,5/3/2021,,285.4145465
44592,5/4/2021,,285.3347635
44592,5/5/2021,,285.2550307
44592,5/6/2021,,285.175348
44592,5/7/2021,,285.0957152
44592,5/8/2021,,285.0161325
44592,5/9/2021,,284.9365997
44592,5/10/2021,,284.8571168
44592,5/11/2021,,284.7776837
44592,5/12/2021,,284.6983004
44592,5/13/2021,,284.6189668
44592,5/14/2021,,284.5396829
44592,5/15/2021,,284.4604487
44592,5/16/2021,,284.3812641
44592,5/17/2021,,284.3021291
44592,5/18/2021,,284.2230435
44592,5/19/2021,,284.1440074
44592,5/20/2021,,284.0650208
44592,5/21/2021,,283.9860835
44592,5/22/2021,,283.9071955
44592,5/23/2021,,283.8283568
44592,5/24/2021,,283.7495673
44592,5/25/2021,,283.6708271
44592,5/26/2021,,283.5921359
44592,5/27/2021,,283.5134939
44592,5/28/2021,,283.4349009
44592,5/29/2021,,283.3563568
44592,5/30/2021,,283.2778618
44592,5/31/2021,,283.1994156
44592,6/1/2021,,283.1210183
44592,6/2/2021,,283.0426699
44592,6/3/2021,,282.9643702
44592,6/4/2021,,282.8861192
44592,6/5/2021,,282.8079169
44592,6/6/2021,,282.7297632
44592,6/7/2021,,282.6516581
44592,6/8/2021,,282.5736016
44592,6/9/2021,,282.4955936
44592,6/10/2021,,282.417634
44592,6/11/2021,,282.3397228
44592,6/12/2021,,282.26186
44592,6/13/2021,,282.1840454
44592,6/14/2021,,282.1062792
44592,6/15/2021,,282.0285612
44592,6/16/2021,,281.9508913
44592,6/17/2021,,281.8732696
44592,6/18/2021,,281.795696
44592,6/19/2021,,281.7181704
44592,6/20/2021,,281.6406929
44592,6/21/2021,,281.5632633
44592,6/22/2021,,281.4858816
44592,6/23/2021,,281.4085477
44592,6/24/2021,,281.3312617
44592,6/25/2021,,281.2540234
44592,6/26/2021,,281.1768329
44592,6/27/2021,,281.0996901
44592,6/28/2021,,281.0225949
44592,6/29/2021,,280.9455473
44592,6/30/2021,,280.8685473
44593,5/1/2020,0,346.0229984
44593,5/2/2020,0,345.9492329
44593,5/3/2020,0,345.8755134
44593,5/4/2020,0,345.8018398
44593,5/5/2020,0,345.7282121
44593,5/6/2020,0,345.6546302
44593,5/7/2020,0,345.5810942
44593,5/8/2020,0,345.5076039
44593,5/9/2020,0,345.4341593
44593,5/10/2020,0,345.3607604
44593,5/11/2020,0,345.287407
44593,5/12/2020,0,345.2140993
44593,5/13/2020,449.6352,345.140837
44593,5/14/2020,0,345.0676202
44593,5/15/2020,0,344.9944489
44593,5/16/2020,0,344.9213229
44593,5/17/2020,0,344.8482422
44593,5/18/2020,0,344.7752069
44593,5/19/2020,0,344.7022167
44593,5/20/2020,0,344.6292718
44593,5/21/2020,0,344.556372
44593,5/22/2020,0,344.4835173
44593,5/23/2020,0,344.4107077
44593,5/24/2020,0,344.337943
44593,5/25/2020,0,344.2652233
44593,5/26/2020,0,344.1925486
44593,5/27/2020,0,344.1199187
44593,5/28/2020,0,344.0473336
44593,5/29/2020,0,343.9747933
44593,5/30/2020,0,343.9022977
44593,5/31/2020,0,343.8298468
44593,6/1/2020,0,343.7574406
44593,6/2/2020,0,343.6850789
44593,6/3/2020,0,343.6127618
44593,6/4/2020,0,343.5404892
44593,6/5/2020,0,343.468261
44593,6/6/2020,0,343.3960773
44593,6/7/2020,0,343.3239379
44593,6/8/2020,0,343.2518429
44593,6/9/2020,0,343.1797921
44593,6/10/2020,0,343.1077855
44593,6/11/2020,0,343.0358232
44593,6/12/2020,0,342.963905
44593,6/13/2020,0,342.8920308
44593,6/14/2020,0,342.8202008
44593,6/15/2020,0,342.7484147
44593,6/16/2020,462.1344,342.6766726
44593,6/17/2020,173.3004,342.6049744
44593,6/18/2020,0,342.5333201
44593,6/19/2020,0,342.4617096
44593,6/20/2020,0,342.3901429
44593,6/21/2020,0,342.3186199
44593,6/22/2020,0,342.2471406
44593,6/23/2020,0,342.175705
44593,6/24/2020,0,342.104313
44593,6/25/2020,0,342.0329646
44593,6/26/2020,0,341.9616596
44593,6/27/2020,0,341.8903982
44593,6/28/2020,0,341.8191801
44593,6/29/2020,0,341.7480055
44593,6/30/2020,0,341.6768742
44593,7/1/2020,0,341.6057862
44593,7/2/2020,0,341.5347415
44593,7/3/2020,0,341.4637399
44593,7/4/2020,0,341.3927816
44593,7/5/2020,0,341.3218663
44593,7/6/2020,0,341.2509942
44593,7/7/2020,0,341.180165
44593,7/8/2020,0,341.1093789
44593,7/9/2020,0,341.0386357
44593,7/10/2020,0,340.9679355
44593,7/11/2020,0,340.8972781
44593,7/12/2020,0,340.8266635
44593,7/13/2020,0,340.7560917
44593,7/14/2020,0,340.6855626
44593,7/15/2020,5010.0078,340.6150763
44593,7/16/2020,0,340.5446326
44593,7/17/2020,0,340.4742314
44593,7/18/2020,0,340.4038729
44593,7/19/2020,0,340.3335569
44593,7/20/2020,0,340.2632833
44593,7/21/2020,0,340.1930522
44593,7/22/2020,0,340.1228635
44593,7/23/2020,0,340.0527172
44593,7/24/2020,0,339.9826131
44593,7/25/2020,0,339.9125513
44593,7/26/2020,0,339.8425318
44593,7/27/2020,0,339.7725544
44593,7/28/2020,0,339.7026192
44593,7/29/2020,0,339.632726
44593,7/30/2020,0,339.562875
44593,7/31/2020,0,339.4930659
44593,8/1/2020,0,339.4232988
44593,8/2/2020,0,339.3535737
44593,8/3/2020,0,339.2838904
44593,8/4/2020,523.6812,339.214249
44593,8/5/2020,511.755,339.1446494
44593,8/6/2020,814.6152,339.0750915
44593,8/7/2020,548.784,339.0055754
44593,8/8/2020,577.668,338.936101
44593,8/9/2020,404.37,338.8666682
44593,8/10/2020,519.9,338.797277
44593,8/11/2020,404.3676,338.7279274
44593,8/12/2020,476.4396,338.6586192
44593,8/13/2020,291.438,338.5893526
44593,8/14/2020,466.3008,338.5201274
44593,8/15/2020,408.0132,338.4509436
44593,8/16/2020,174.8628,338.3818011
44593,8/17/2020,233.1504,338.3126999
44593,8/18/2020,233.1504,338.24364
44593,8/19/2020,233.1504,338.1746214
44593,8/20/2020,233.1504,338.1056439
44593,8/21/2020,116.5752,338.0367076
44593,8/22/2020,30.7776,337.9678124
44593,8/23/2020,12.774,337.8989582
44593,8/24/2020,0,337.8301451
44593,8/25/2020,0,337.761373
44593,8/26/2020,9.5865,337.6926418
44593,8/27/2020,9.5865,337.6239515
44593,8/28/2020,0,337.5553021
44593,8/29/2020,0,337.4866935
44593,8/30/2020,0,337.4181257
44593,8/31/2020,0,337.3495986
44593,9/1/2020,0,337.2811123
44593,9/2/2020,0,337.2126666
44593,9/3/2020,812.9688,337.1442615
44593,9/4/2020,812.9688,337.075897
44593,9/5/2020,522.6228,337.0075731
44593,9/6/2020,406.482,336.9392896
44593,9/7/2020,406.482,336.8710467
44593,9/8/2020,354.8062145,336.8028441
44593,9/9/2020,354.8062145,336.7346819
44593,9/10/2020,296.4465,336.6665601
44593,9/11/2020,208.2843,336.5984786
44593,9/12/2020,410.7586145,336.5304373
44593,9/13/2020,352.7013,336.4624363
44593,9/14/2020,237.4582145,336.3944755
44593,9/15/2020,237.4582145,336.3265548
44593,9/16/2020,352.4107855,336.2586742
44593,9/17/2020,237.60345,336.1908337
44593,9/18/2020,236.8771855,336.1230332
44593,9/19/2020,352.4118548,336.0552727
44593,9/20/2020,236.8758548,335.9875522
44593,9/21/2020,294.6439855,335.9198716
44593,9/22/2020,251.4022145,335.8522308
44593,9/23/2020,20.48025,335.7846299
44593,9/24/2020,187.6426855,335.7170688
44593,9/25/2020,251.8379645,335.6495474
44593,9/26/2020,251.54745,335.5820658
44593,9/27/2020,251.4022145,335.5146238
44593,9/28/2020,309.31425,335.4472215
44593,9/29/2020,310.3309855,335.3798588
44593,9/30/2020,194.65215,335.3125356
44593,10/1/2020,368.2430645,335.245252
44593,10/2/2020,254.7926645,335.1780078
44593,10/3/2020,254.7903953,335.1108031
44593,10/4/2020,313.0803953,335.0436379
44593,10/5/2020,312.9349855,334.976512
44593,10/6/2020,313.2255,334.9094254
44593,10/7/2020,895.9562645,334.8423781
44593,10/8/2020,895.9562645,334.7753701
44593,10/9/2020,778.5095645,334.7084013
44593,10/10/2020,388.2598855,334.6414716
44593,10/11/2020,546.5211355,334.5745812
44593,10/12/2020,432.4341,334.5077298
44593,10/13/2020,370.4932145,334.4409175
44593,10/14/2020,428.5624145,334.3741442
44593,10/15/2020,428.5624145,334.3074099
44593,10/16/2020,312.56925,334.2407146
44593,10/17/2020,370.63845,334.1740582
44593,10/18/2020,486.77685,334.1074406
44593,10/19/2020,370.4932145,334.0408619
44593,10/20/2020,428.70765,333.9743221
44593,10/21/2020,428.70765,333.9078209
44593,10/22/2020,428.70765,333.8413585
44593,10/23/2020,370.63845,333.7749348
44593,10/24/2020,290.346,333.7085498
44593,10/25/2020,406.4844,333.6422034
44593,10/26/2020,290.346,333.5758955
44593,10/27/2020,311.8429855,333.5096262
44593,10/28/2020,369.9121855,333.4433954
44593,10/29/2020,370.2027,333.3772031
44593,10/30/2020,254.3548145,333.3110492
44593,10/31/2020,477.9022855,333.2449336
44593,11/1/2020,310.9120145,333.1788565
44593,11/2/2020,74.03508548,333.1128177
44593,11/3/2020,36.88608548,333.0468171
44593,11/4/2020,1113.515965,332.9808548
44593,11/5/2020,371.6345645,332.9149307
44593,11/6/2020,429.6760855,332.8490448
44593,11/7/2020,371.4892855,332.783197
44593,11/8/2020,371.4892855,332.7173873
44593,11/9/2020,371.4892855,332.6516157
44593,11/10/2020,5153.863085,332.5858821
44593,11/11/2020,-4166.935835,332.5201866
44593,11/12/2020,1418.996965,332.4545289
44593,11/13/2020,662.7138,332.3889092
44593,11/14/2020,371.7798,332.3233273
44593,11/15/2020,255.4062,332.2577834
44593,11/16/2020,371.9250355,332.1922772
44593,11/17/2020,429.9666,332.1268088
44593,11/18/2020,313.593,332.0613781
44593,11/19/2020,255.5514355,331.9959851
44593,11/20/2020,719.4894,331.9306298
44593,11/21/2020,487.2126,331.8653121
44593,11/22/2020,719.6346355,331.800032
44593,11/23/2020,429.2886355,331.7347895
44593,11/24/2020,429.2886355,331.6695845
44593,11/25/2020,429.1434,331.604417
44593,11/26/2020,429.1434,331.5392869
44593,11/27/2020,429.1434,331.4741943
44593,11/28/2020,429.2886355,331.409139
44593,11/29/2020,414.2418355,331.3441211
44593,11/30/2020,177.0475145,331.2791404
44593,12/1/2020,398.6118355,331.2141971
44593,12/2/2020,493.6746355,331.149291
44593,12/3/2020,405.7777145,331.084422
44593,12/4/2020,311.7835145,331.0195903
44593,12/5/2020,426.8813645,330.9547957
44593,12/6/2020,311.3477645,330.8900382
44593,12/7/2020,80.4258,330.8253177
44593,12/8/2020,889.0157645,330.7606343
44593,12/9/2020,311.3477645,330.6959878
44593,12/10/2020,467.3266855,330.6313784
44593,12/11/2020,488.9598,330.5668058
44593,12/12/2020,430.6722,330.5022701
44593,12/13/2020,699.2772,330.4377713
44593,12/14/2020,430.8174355,330.3733093
44593,12/15/2020,335.7651355,330.308884
44593,12/16/2020,254.3922355,330.2444955
44593,12/17/2020,369.4050355,330.1801438
44593,12/18/2020,311.493,330.1158287
44593,12/19/2020,253.8714355,330.0515502
44593,12/20/2020,180.795,329.9873084
44593,12/21/2020,311.6382355,329.9231031
44593,12/22/2020,542.5602,329.8589343
44593,12/23/2020,313.005,329.7948021
44593,12/24/2020,197.1571145,329.7307063
44593,12/25/2020,313.005,329.666647
44593,12/26/2020,254.9358,329.6026241
44593,12/27/2020,313.005,329.5386375
44593,12/28/2020,428.9981645,329.4746873
44593,12/29/2020,196.8666,329.4107734
44593,12/30/2020,313.005,329.3468957
44593,12/31/2020,196.7213645,329.2830543
44593,1/1/2021,232.2768,329.219249
44593,1/2/2021,312.7144855,329.1554799
44593,1/3/2021,313.005,329.091747
44593,1/4/2021,254.7905645,329.0280501
44593,1/5/2021,313.005,328.9643893
44593,1/6/2021,313.005,328.9007645
44593,1/7/2021,255.2263145,328.8371758
44593,1/8/2021,371.2194355,328.7736229
44593,1/9/2021,240.5640355,328.7101061
44593,1/10/2021,217.7598,328.6466251
44593,1/11/2021,113.59215,328.5831799
44593,1/12/2021,113.7373855,328.5197706
44593,1/13/2021,113.59215,328.4563971
44593,1/14/2021,147.3835145,328.3930593
44593,1/15/2021,147.3835145,328.3297572
44593,1/16/2021,188.8615145,328.2664909
44593,1/17/2021,95.66403548,328.2032602
44593,1/18/2021,106.2175145,328.1400651
44593,1/19/2021,106.0722355,328.0769056
44593,1/20/2021,106.2175145,328.0137817
44593,1/21/2021,113.53875,327.9506933
44593,1/22/2021,115.92855,327.8876404
44593,1/23/2021,219.5544355,327.8246229
44593,1/24/2021,147.6355145,327.7616409
44593,1/25/2021,192.8155145,327.6986942
44593,1/26/2021,147.6355145,327.6357829
44593,1/27/2021,147.4902355,327.572907
44593,1/28/2021,147.4902355,327.5100663
44593,1/29/2021,64.51151453,327.4472609
44593,1/30/2021,106.0735145,327.3844908
44593,1/31/2021,147.78075,327.3217558
44593,2/1/2021,106.21875,327.259056
44593,2/2/2021,106.0735145,327.1963913
44593,2/3/2021,189.1975145,327.1337617
44593,2/4/2021,22.80423548,327.0711672
